[00:40:16.683] INFO  controller.WorkflowController — ─────────────────────────────────────────────────────
[00:40:16.688] INFO  controller.WorkflowController — Workflow 'File to Sftp' run started [runId=run-9e9355660c39]
[00:40:16.690] INFO  workflow.execution — filelist: Listing directory C:/files
[00:40:16.691] INFO  workflow.execution — fileread: Reading C:\files\readme.txt
[00:40:16.719] INFO  workflow.execution — sftpwrite: Connecting to eu-central-1.sftpcloud.io:22
[00:40:16.790] INFO  workflow.execution — sftpwrite: Writing /pub/example/readme.txt
[00:40:16.792] INFO  remote.SftpOperations — Known host file not configured, using user known host file: C:\Users\Admin/.ssh/known_hosts
[00:40:19.999] INFO  remote.SftpOperations — Known host file not configured, using user known host file: C:\Users\Admin/.ssh/known_hosts
[00:40:23.286] INFO  remote.SftpOperations — Known host file not configured, using user known host file: C:\Users\Admin/.ssh/known_hosts
[00:40:25.583] WARN  remote.RemoteFileProducer — Writing file failed with: Cannot connect to sftp://3654d12d2d2241fa891e2b57924f1c2b@eu-central-1.sftpcloud.io:22
[00:40:25.591] WARN  file.GenericFileOnCompletion — Rollback file strategy: org.apache.camel.component.file.strategy.GenericFileRenameProcessStrategy@5ac432b8 for file: GenericFile[C:\files\readme.txt]
[00:40:25.633] INFO  workflow.execution — Error Logger: null
[00:40:25.633] INFO  controller.WorkflowController — Workflow 'File to Sftp' run completed successfully in 8950ms
